cons_id,mp_app_id,mp_app_rank,mp_app_vote,percent,party_id
UBN_6,UBN_6_6,5,2504,2.95,701
UBN_6,UBN_6_5,6,1049,1.24,763
UBN_6,UBN_6_2,7,611,0.72,743
UBN_6,UBN_6_11,8,338,0.4,712
UBN_6,UBN_6_9,9,315,0.37,769
UBN_6,UBN_6_13,10,203,0.24,770
UBN_6,UBN_6_12,11,180,0.21,719
UBN_6,UBN_6_10,12,126,0.15,761
UBN_6,UBN_6_4,13,110,0.13,733
UBN_7,UBN_7_11,1,38533,43.55,705
UBN_7,UBN_7_10,2,33499,37.86,709
UBN_7,UBN_7_7,3,10300,11.64,726
UBN_7,UBN_7_6,4,2962,3.35,763
UBN_7,UBN_7_9,5,776,0.88,739
UBN_7,UBN_7_2,6,404,0.46,743
UBN_7,UBN_7_8,7,403,0.46,762
UBN_7,UBN_7_1,8,369,0.42,741
UBN_7,UBN_7_12,9,264,0.3,719
UBN_7,UBN_7_4,10,262,0.3,701
UBN_7,UBN_7_13,11,196,0.22,769
UBN_7,UBN_7_16,12,148,0.17,742
UBN_7,UBN_7_3,13,128,0.14,712
UBN_7,UBN_7_5,14,127,0.14,733
UBN_7,UBN_7_15,15,102,0.12,737
UBN_7,UBN_7_14,16,0,0,770
UBN_8,UBN_8_2,1,31773,34.51,709
UBN_8,UBN_8_11,2,27927,30.34,705
UBN_8,UBN_8_8,3,14621,15.88,726
UBN_8,UBN_8_6,4,12037,13.08,743
UBN_8,UBN_8_4,5,1230,1.34,763
UBN_8,UBN_8_9,6,1145,1.24,762
UBN_8,UBN_8_7,7,759,0.82,719
UBN_8,UBN_8_12,8,662,0.72,742
UBN_8,UBN_8_3,9,644,0.7,701
UBN_8,UBN_8_1,10,560,0.61,738
UBN_8,UBN_8_5,11,260,0.28,712
UBN_8,UBN_8_13,12,251,0.27,737
UBN_8,UBN_8_10,13,187,0.2,769
UBN_9,UBN_9_10,1,31311,38.25,762
UBN_9,UBN_9_11,2,30851,37.69,705
UBN_9,UBN_9_8,3,12105,14.79,726
UBN_9,UBN_9_3,4,1613,1.97,763
UBN_9,UBN_9_5,5,1528,1.87,709
UBN_9,UBN_9_9,6,1049,1.28,719
UBN_9,UBN_9_1,7,961,1.17,743
UBN_9,UBN_9_13,8,492,0.6,727
UBN_9,UBN_9_7,9,480,0.59,701
UBN_9,UBN_9_12,10,366,0.45,769
UBN_9,UBN_9_14,11,364,0.44,725
UBN_9,UBN_9_2,12,317,0.39,733
UBN_9,UBN_9_4,13,228,0.28,761
UBN_9,UBN_9_6,14,184,0.22,738
UDN_1,UDN_1_4,1,32476,37.9,726
UDN_1,UDN_1_11,2,27176,31.71,705
UDN_1,UDN_1_6,3,16111,18.8,743
UDN_1,UDN_1_9,4,5748,6.71,763
UDN_1,UDN_1_5,5,843,0.98,701
UDN_1,UDN_1_2,6,689,0.8,762
UDN_1,UDN_1_1,7,687,0.8,706
UDN_1,UDN_1_8,8,537,0.63,719
UDN_1,UDN_1_3,9,437,0.51,709
UDN_1,UDN_1_7,10,350,0.41,769
UDN_1,UDN_1_10,11,189,0.22,761
UDN_1,UDN_1_12,12,158,0.18,737
UDN_1,UDN_1_14,13,152,0.18,765
UDN_1,UDN_1_13,14,139,0.16,742
UDN_10,UDN_10_6,1,47763,60.76,705
UDN_10,UDN_10_3,2,20793,26.45,726
UDN_10,UDN_10_9,3,3441,4.38,762
UDN_10,UDN_10_4,4,1661,2.11,743
UDN_10,UDN_10_2,5,1551,1.97,763
UDN_10,UDN_10_8,6,734,0.93,719
UDN_10,UDN_10_1,7,700,0.89,770
UDN_10,UDN_10_5,8,582,0.74,701
UDN_10,UDN_10_13,9,355,0.45,742
UDN_10,UDN_10_7,10,344,0.44,769
UDN_10,UDN_10_10,11,257,0.33,733
UDN_10,UDN_10_11,12,167,0.21,761
UDN_10,UDN_10_14,13,128,0.16,765
UDN_10,UDN_10_12,14,128,0.16,737
UDN_2,UDN_2_11,1,40220,47.19,705
UDN_2,UDN_2_2,2,26489,31.08,726
UDN_2,UDN_2_4,3,5984,7.02,763
UDN_2,UDN_2_13,4,4004,4.7,743
UDN_2,UDN_2_14,5,2443,2.87,762
UDN_2,UDN_2_12,6,2015,2.36,719
UDN_2,UDN_2_1,7,1412,1.66,709
UDN_2,UDN_2_7,8,510,0.6,701
UDN_2,UDN_2_9,9,408,0.48,758
UDN_2,UDN_2_6,10,393,0.46,738
UDN_2,UDN_2_3,11,390,0.46,739
UDN_2,UDN_2_5,12,300,0.35,706
UDN_2,UDN_2_10,13,194,0.23,733
UDN_2,UDN_2_8,14,160,0.19,769
UDN_2,UDN_2_17,15,116,0.14,765
UDN_2,UDN_2_16,16,99,0.12,770
UDN_2,UDN_2_15,17,89,0.1,737
UDN_3,UDN_3_8,1,36250,46.05,762
UDN_3,UDN_3_11,2,20248,25.72,705
UDN_3,UDN_3_4,3,17654,22.43,726
UDN_3,UDN_3_10,4,827,1.05,763
UDN_3,UDN_3_3,5,807,1.03,743
UDN_3,UDN_3_1,6,619,0.79,719
UDN_3,UDN_3_9,7,465,0.59,709
UDN_3,UDN_3_2,8,416,0.53,733
UDN_3,UDN_3_6,9,344,0.44,761
UDN_3,UDN_3_7,10,326,0.41,701
UDN_3,UDN_3_12,11,253,0.32,770
UDN_3,UDN_3_14,12,229,0.29,742
UDN_3,UDN_3_5,13,207,0.26,769
UDN_3,UDN_3_15,14,69,0.09,765
UDN_3,UDN_3_13,15,0,0,737
UDN_4,UDN_4_5,1,21475,27.72,705
UDN_4,UDN_4_4,2,19030,24.57,762
UDN_4,UDN_4_9,3,18145,23.42,719
UDN_4,UDN_4_6,4,8603,11.11,726
UDN_4,UDN_4_8,5,7560,9.76,743
UDN_4,UDN_4_1,6,745,0.96,763
UDN_4,UDN_4_14,7,445,0.57,774
UDN_4,UDN_4_15,8,226,0.29,737
UDN_4,UDN_4_2,9,224,0.29,709
UDN_4,UDN_4_3,10,221,0.29,738
UDN_4,UDN_4_11,11,209,0.27,701
UDN_4,UDN_4_7,12,208,0.27,733
UDN_4,UDN_4_13,13,114,0.15,742
UDN_4,UDN_4_16,14,94,0.12,770
UDN_4,UDN_4_12,15,69,0.09,769
UDN_4,UDN_4_10,16,65,0.08,761
UDN_4,UDN_4_17,17,29,0.04,765
UDN_5,UDN_5_5,1,37890,50.99,705
UDN_5,UDN_5_6,2,22559,30.36,726
UDN_5,UDN_5_1,3,6838,9.2,762
UDN_5,UDN_5_2,4,2064,2.78,763
UDN_5,UDN_5_4,5,1779,2.39,743
UDN_5,UDN_5_9,6,736,0.99,709
UDN_5,UDN_5_13,7,422,0.57,714
UDN_5,UDN_5_3,8,430,0.58,769
UDN_5,UDN_5_8,9,289,0.39,701
UDN_5,UDN_5_10,10,239,0.32,719
UDN_5,UDN_5_7,11,233,0.31,738
UDN_5,UDN_5_16,12,184,0.25,742
UDN_5,UDN_5_11,13,209,0.28,761
UDN_5,UDN_5_12,14,150,0.2,733
UDN_5,UDN_5_17,15,129,0.17,783
UDN_5,UDN_5_14,16,106,0.14,737
UDN_5,UDN_5_18,17,58,0.08,765
UDN_5,UDN_5_15,18,0,0,770
UDN_6,UDN_6_5,1,27751,34.1,762
UDN_6,UDN_6_4,2,22885,28.12,705
UDN_6,UDN_6_1,3,22150,27.22,726
UDN_6,UDN_6_9,4,4362,5.36,743
UDN_6,UDN_6_13,5,1036,1.27,763
UDN_6,UDN_6_6,6,771,0.95,706
UDN_6,UDN_6_14,7,405,0.5,737
UDN_6,UDN_6_11,8,395,0.49,742
UDN_6,UDN_6_15,9,373,0.46,770
UDN_6,UDN_6_2,10,266,0.33,709
UDN_6,UDN_6_3,11,258,0.32,738
UDN_6,UDN_6_7,12,226,0.28,719
UDN_6,UDN_6_8,13,204,0.25,701
UDN_6,UDN_6_16,14,106,0.13,765
UDN_6,UDN_6_12,15,103,0.13,769
UDN_6,UDN_6_10,16,92,0.11,761
UDN_7,UDN_7_3,1,33928,42.28,705
UDN_7,UDN_7_1,2,32943,41.05,726
UDN_7,UDN_7_2,3,3643,4.54,763
UDN_7,UDN_7_10,4,3178,3.96,709
UDN_7,UDN_7_5,5,2573,3.21,743
UDN_7,UDN_7_13,6,744,0.93,761
UDN_7,UDN_7_4,7,659,0.82,706
UDN_7,UDN_7_9,8,537,0.67,719
UDN_7,UDN_7_11,9,418,0.52,701
UDN_7,UDN_7_12,10,356,0.44,762
UDN_7,UDN_7_7,11,315,0.39,733
UDN_7,UDN_7_8,12,231,0.29,738
UDN_7,UDN_7_6,13,227,0.28,769
UDN_7,UDN_7_14,14,130,0.16,742
UDN_7,UDN_7_15,15,127,0.16,702
UDN_7,UDN_7_17,16,88,0.11,770
UDN_7,UDN_7_18,17,76,0.09,765
UDN_7,UDN_7_16,18,71,0.09,737
UDN_8,UDN_8_5,1,33537,42.78,705
UDN_8,UDN_8_1,2,24018,30.64,726
UDN_8,UDN_8_3,3,10126,12.92,743
UDN_8,UDN_8_9,4,3544,4.52,762
UDN_8,UDN_8_2,5,2174,2.77,763
UDN_8,UDN_8_8,6,960,1.22,719
UDN_8,UDN_8_15,7,769,0.98,765
UDN_8,UDN_8_10,8,622,0.79,709
UDN_8,UDN_8_7,9,555,0.71,733
UDN_8,UDN_8_6,10,550,0.7,701
UDN_8,UDN_8_11,11,436,0.56,739
UDN_8,UDN_8_4,12,371,0.47,738
UDN_8,UDN_8_13,13,349,0.45,770
UDN_8,UDN_8_12,14,140,0.18,761
UDN_8,UDN_8_14,15,132,0.17,769
UDN_8,UDN_8_16,16,64,0.08,737
UDN_8,UDN_8_17,17,45,0.06,742
UDN_9,UDN_9_6,1,43529,53.59,705
UDN_9,UDN_9_8,2,21666,26.67,726
UDN_9,UDN_9_5,3,7401,9.11,743
UDN_9,UDN_9_10,4,1911,2.35,763
UDN_9,UDN_9_4,5,1835,2.26,762
UDN_9,UDN_9_9,6,1103,1.36,739
UDN_9,UDN_9_3,7,791,0.97,719
UDN_9,UDN_9_12,8,633,0.78,737
UDN_9,UDN_9_7,9,542,0.67,709
UDN_9,UDN_9_11,10,488,0.6,701
UDN_9,UDN_9_1,11,465,0.57,733
UDN_9,UDN_9_2,12,346,0.43,769
UDN_9,UDN_9_13,13,224,0.28,770
UDN_9,UDN_9_15,14,165,0.2,765
UDN_9,UDN_9_14,15,127,0.16,742
UTI_1,UTI_1_4,1,49464,58.31,709
UTI_1,UTI_1_6,2,15818,18.65,726
UTI_1,UTI_1_1,3,11272,13.29,705
UTI_1,UTI_1_7,4,5146,6.07,763
UTI_1,UTI_1_5,5,1350,1.59,701
UTI_1,UTI_1_8,6,712,0.84,762
UTI_1,UTI_1_3,7,574,0.68,743
UTI_1,UTI_1_2,8,492,0.58,719
UTI_2,UTI_2_4,1,43505,50.13,709
UTI_2,UTI_2_1,2,18690,21.53,705
UTI_2,UTI_2_6,3,18435,21.24,726
UTI_2,UTI_2_7,4,3304,3.81,763
UTI_2,UTI_2_5,5,1528,1.76,701
UTI_2,UTI_2_3,6,613,0.71,743
UTI_2,UTI_2_2,7,471,0.54,719
UTI_2,UTI_2_8,8,245,0.28,762
UTT_1,UTT_1_3,1,32820,38.6,705
UTT_1,UTT_1_2,2,25696,30.22,709
UTT_1,UTT_1_4,3,19857,23.35,726
UTT_1,UTT_1_8,4,4089,4.81,763
UTT_1,UTT_1_6,5,820,0.96,701
UTT_1,UTT_1_1,6,717,0.84,762
UTT_1,UTT_1_7,7,396,0.47,719
UTT_1,UTT_1_5,8,362,0.43,743
UTT_1,UTT_1_9,9,269,0.32,742
UTT_2,UTT_2_7,1,36183,43.78,705
UTT_2,UTT_2_9,2,20952,25.35,726
UTT_2,UTT_2_8,3,20714,25.06,763
UTT_2,UTT_2_5,4,1086,1.31,701
UTT_2,UTT_2_4,5,846,1.02,743
UTT_2,UTT_2_6,6,652,0.79,719
UTT_2,UTT_2_3,7,535,0.65,714
UTT_2,UTT_2_2,8,503,0.61,709
UTT_2,UTT_2_1,9,493,0.6,761
UTT_2,UTT_2_10,10,460,0.56,762
UTT_2,UTT_2_11,11,231,0.28,742
UTT_3,UTT_3_8,1,48779,56.61,705
UTT_3,UTT_3_6,2,18506,21.48,726
UTT_3,UTT_3_4,3,12896,14.97,763
UTT_3,UTT_3_5,4,1543,1.79,701
UTT_3,UTT_3_9,5,1284,1.49,743
UTT_3,UTT_3_2,6,1150,1.33,762
UTT_3,UTT_3_3,7,824,0.96,709
UTT_3,UTT_3_7,8,654,0.76,719
UTT_3,UTT_3_1,9,415,0.48,733
UTT_3,UTT_3_10,10,111,0.13,742
YLA_1,YLA_1_8,1,23682,25.83,740
YLA_1,YLA_1_7,2,20451,22.31,743
YLA_1,YLA_1_12,3,17378,18.96,701
YLA_1,YLA_1_13,4,14871,16.22,726
YLA_1,YLA_1_3,5,7367,8.04,763
YLA_1,YLA_1_11,6,3125,3.41,747
YLA_1,YLA_1_6,7,1707,1.86,705
YLA_1,YLA_1_10,8,737,0.8,709
YLA_1,YLA_1_14,9,559,0.61,733
YLA_1,YLA_1_5,10,424,0.46,719
YLA_1,YLA_1_4,11,406,0.44,762
YLA_1,YLA_1_2,12,387,0.42,721
YLA_1,YLA_1_1,13,345,0.38,739
YLA_1,YLA_1_9,14,233,0.25,784
YLA_2,YLA_2_11,1,51946,55.65,740
YLA_2,YLA_2_5,2,24611,26.36,743
YLA_2,YLA_2_9,3,6540,7.01,726
YLA_2,YLA_2_7,4,2527,2.71,709
YLA_2,YLA_2_4,5,1758,1.88,701
YLA_2,YLA_2_10,6,1040,1.11,763
YLA_2,YLA_2_1,7,987,1.06,747
YLA_2,YLA_2_2,8,970,1.04,733
YLA_2,YLA_2_6,9,876,0.94,705
YLA_2,YLA_2_8,10,504,0.54,762
YLA_2,YLA_2_3,11,453,0.49,739
YLA_2,YLA_2_12,12,440,0.47,719
YLA_2,YLA_2_13,13,318,0.34,721
YLA_2,YLA_2_15,14,246,0.26,737
YLA_2,YLA_2_14,15,133,0.14,736
YLA_3,YLA_3_10,1,31741,34.91,740
YLA_3,YLA_3_7,2,24885,27.37,743
YLA_3,YLA_3_11,3,16575,18.23,726
YLA_3,YLA_3_4,4,6270,6.9,763
YLA_3,YLA_3_1,5,5286,5.81,701
YLA_3,YLA_3_9,6,2659,2.92,705
YLA_3,YLA_3_2,7,1098,1.21,747
YLA_3,YLA_3_8,8,616,0.68,709
YLA_3,YLA_3_6,9,465,0.51,719
YLA_3,YLA_3_3,10,401,0.44,762
YLA_3,YLA_3_14,11,290,0.32,737
YLA_3,YLA_3_13,13,210,0.23,742
YLA_3,YLA_3_5,13,210,0.23,721
YLA_3,YLA_3_12,14,207,0.23,733
YST_1,YST_1_1,1,53130,49.98,762
YST_1,YST_1_4,2,25214,23.72,707
YST_1,YST_1_5,3,13394,12.6,705
YST_1,YST_1_7,4,11714,11.02,726
YST_1,YST_1_11,5,958,0.9,743
YST_1,YST_1_2,6,595,0.56,709
YST_1,YST_1_3,7,369,0.35,719
YST_1,YST_1_10,8,341,0.32,739
YST_1,YST_1_6,9,193,0.18,769
YST_1,YST_1_12,10,148,0.14,701
YST_1,YST_1_13,11,128,0.12,742
YST_1,YST_1_8,12,109,0.1,712
YST_1,YST_1_9,13,0,0,763
YST_2,YST_2_6,1,44851,47.5,705
YST_2,YST_2_9,2,34581,36.63,762
YST_2,YST_2_3,3,9509,10.07,726
YST_2,YST_2_5,4,1435,1.52,709
YST_2,YST_2_12,5,1351,1.43,739
YST_2,YST_2_4,6,1097,1.16,763
YST_2,YST_2_1,7,406,0.43,743
YST_2,YST_2_7,8,301,0.32,755
YST_2,YST_2_8,9,277,0.29,701
YST_2,YST_2_2,10,263,0.28,712
YST_2,YST_2_11,11,121,0.13,719
YST_2,YST_2_13,12,116,0.12,742
YST_2,YST_2_10,13,110,0.12,769
YST_3,YST_3_5,1,38074,37.96,709
YST_3,YST_3_2,2,25205,25.13,705
YST_3,YST_3_9,3,14564,14.52,726
YST_3,YST_3_10,4,13622,13.58,707
YST_3,YST_3_4,5,4963,4.95,743
YST_3,YST_3_3,6,1498,1.49,762
YST_3,YST_3_6,7,632,0.63,763
YST_3,YST_3_11,8,583,0.58,719
YST_3,YST_3_7,9,498,0.5,712
YST_3,YST_3_1,10,483,0.48,701
YST_3,YST_3_8,11,176,0.18,769
